(-4832239.000,5303347.000)
(28359239.000,-91294628.000)
(-3663041.000,-83809084.000)
(-27726142.000,-123111329.000)
(36390362.000,-213623777.000)
(131081200.000,-235141189.000)
(51745693.000,-381672212.000)
(133423027.000,-434754299.000)
(107089302.000,-416000412.000)
(90935171.000,-529156193.000)
(242439568.000,-628460722.000)
(159398420.000,-811930628.000)
(146839364.000,-794560172.000)
(156290391.000,-805008988.000)
(314391223.000,-944980768.000)
(187012608.000,-888497492.000)
(207188134.000,-984344085.000)
(267494408.000,-918654549.000)
(155922564.000,-959537426.000)
(199763970.000,-1201118031.000)
(149732553.000,-1007814571.000)
(167622634.000,-1035012055.000)
(214271035.000,-1136725937.000)
(250225253.000,-1312720257.000)
(139693631.000,-1308242585.000)
(106984799.000,-1321290812.000)
(121060841.000,-1380481991.000)
(306779648.000,-1419523853.000)
(128972124.000,-1645372746.000)
(-30335260.000,-1614766987.000)
(86340157.000,-1477712650.000)
(94001353.000,-1693830200.000)
(-18033347.000,-1713269849.000)
(64904331.000,-1649497931.000)
(276073550.000,-1774704339.000)
(180267783.000,-1739045203.000)
(160648596.000,-1886925163.000)
(238066271.000,-1964578511.000)
(16516523.000,-1780695120.000)
(272655437.000,-1898914609.000)
(189782689.000,-2174499183.000)
(146010581.000,-2080198467.000)
(200680031.000,-2192136892.000)
(103541134.000,-2204069883.000)
(152359847.000,-2103755062.000)
(59659046.000,-2362957892.000)
(176391470.000,-2171811728.000)
(122013464.000,-2383133716.000)
(55710072.000,-2421272040.000)
(89281338.000,-2442559214.000)
(183681565.000,-2396236525.000)
(94400664.000,-2474690028.000)
(112473948.000,-2481973829.000)
(238067416.000,-2556239983.000)
(-212366567.000,-2516137492.000)
(182174749.000,-2428503113.000)
(111104761.000,-2579783854.000)
(273902627.000,-2596439819.000)
(311585308.000,-2668385821.000)
(332394029.000,-2776833819.000)
(349916318.000,-2907727077.000)
(130368112.000,-3137735782.000)
(312044420.000,-3065030503.000)
(186608777.000,-2915529571.000)
(47749983.000,-3075223355.000)
(218100630.000,-3175032035.000)
(340227493.000,-3177373256.000)
(131228676.000,-3452473819.000)
(120146790.000,-3426342314.000)
(208531301.000,-3519351215.000)
(61120709.000,-3462414559.000)
(275958545.000,-3522302564.000)
(8343938.000,-3681009972.000)
(183398157.000,-3401656970.000)
(102302680.000,-3732282114.000)
(323431820.000,-3676702367.000)
(305352055.000,-3867359723.000)
(181994590.000,-3854271966.000)
(301354224.000,-3942401895.000)
(417354882.000,-4028386690.000)
(207023388.000,-4148584093.000)
(111788481.000,-4047067102.000)
(220675918.000,-4136769138.000)
(459492501.000,-4360984615.000)
(357807999.000,-4576504548.000)
(32726411.000,-4656412270.000)
(43079903.000,-4684142406.000)
(-83055385.000,-4555015679.000)
(-83107692.000,-4638151241.000)
(63203662.000,-4544583503.000)
(-60364801.000,-4752464250.000)
