(-1281832.661,569073.515)
(-1245650.387,3641766.693)
(619538.354,3682933.429)
(397737.144,4406045.932)
(-1538770.029,8139336.243)
(-355439.889,9433359.009)
(3008255.857,7115204.037)
(783734.349,8114707.765)
(-2753270.163,12108642.704)
(-590951.236,11662012.191)
(-1436440.734,12291222.025)
(-3450612.582,15309241.273)
(-2357910.308,19041125.350)
(-3917884.370,19502961.958)
(-3389552.773,16651605.530)
(-4759149.562,18252841.124)
(-6949535.428,20815060.696)
(-4286986.673,18960485.341)
(-7785605.394,19184415.760)
(-10066170.025,22312581.993)
(-5758100.593,22310168.598)
(-3120715.045,22978104.857)
(-8307306.032,18718518.227)
(-7465135.579,23234446.343)
(-8461186.395,27165018.887)
(-4458568.503,22769547.475)
(-4779914.509,23894170.845)
(-6924391.031,26274189.906)
(-4931819.363,28849431.956)
(-3453210.169,26090712.616)
(-7406008.653,21118128.999)
(-3379640.789,26696643.345)
(-1755379.027,30876154.322)
(-4646416.006,26488460.750)
(-4085663.358,31378678.986)
(-4944256.498,30091737.719)
(-3770243.361,31010345.772)
(-3862838.846,28455940.323)
(-4490293.517,31020053.899)
(-4926011.577,32161702.763)
(3320743.023,31198363.054)
(-6914471.600,31770679.622)
(-8170885.973,38547348.388)
(-4106018.272,37643979.097)
(-2664476.387,35349877.066)
(-853346.647,37270374.261)
(3681894.296,43461583.494)
(-8136239.387,42722528.904)
(-1640354.617,37517123.172)
(1374021.047,43092607.269)
(-2322623.071,43018344.991)
(-1095314.576,50643328.374)
(-4168769.501,45892168.456)
(141853.387,39927279.434)
(2924765.151,43629878.855)
(-5076405.898,47895138.577)
(-1118588.951,46476909.267)
(2842780.698,52330196.818)
(-3641.873,45767578.734)
(2935428.014,55795961.804)
(-262932.605,49139357.197)
(3706147.682,47117056.210)
(5484580.785,52463335.493)
(4430496.158,48863574.084)
(-217246.718,53903558.781)
(2327341.718,57343301.032)
(4949472.996,55000626.817)
(5731590.577,58316390.746)
(5317510.228,59774113.411)
(7265870.912,60750772.687)
(2577835.642,60684293.423)
(7126740.239,65562640.104)
(-1874665.479,71826058.668)
(5969678.624,63945441.854)
(3062219.046,72747773.271)
(4373293.952,69572418.342)
(6929212.145,66448462.414)
(3712234.493,65432437.912)
(3520485.897,69659863.929)
(4668949.267,74941814.585)
(7152432.218,76641636.948)
(7305572.166,70167508.325)
(5546675.175,72079489.974)
(3833120.190,76833499.810)
(2108638.753,78614222.674)
(4231068.500,79667083.727)
(13888357.664,73189458.035)
(7025270.145,75326485.214)
(8288760.415,79734893.671)
(7842505.176,84563776.161)
(4542088.461,74548205.105)
(10351265.776,73453408.511)
(9729426.600,84555808.460)
(12090447.160,82409373.133)
(12063168.674,80771113.544)
(7341533.817,78490875.267)
(13098567.367,78510328.708)
(9235149.329,86495597.720)
(7219540.866,88000433.611)
(10900674.378,82844054.461)
(13594487.245,75540902.007)
(14623161.314,83324015.244)
(11454249.083,98494848.519)
(10719872.031,92084054.142)
(14998078.090,87235339.471)
(17710857.630,86436036.157)
(11940305.883,94209532.530)
(8482766.516,91451854.490)
(16443541.644,91640736.041)
(20510408.030,88729032.765)
(14556362.389,92964125.535)
(19407653.744,95173108.356)
(20456954.469,100391514.146)
(28513239.201,86166717.180)
(24460536.211,99746343.940)
(22473592.172,102498613.393)
(25514617.574,100430223.314)
(20266044.232,100337128.273)
(26107465.378,107053780.954)
(34028351.964,111778282.473)
(26544401.746,103005901.967)
(22468933.451,108188012.519)
(24806852.897,110117582.551)
(31417774.082,99927867.149)
(28963145.291,107678875.954)
(31270340.124,116674223.570)
(23472770.581,120446593.919)
(32466533.526,108606190.407)
(34852318.104,113170632.774)
(21350046.279,121567580.718)
(26526187.962,118531805.997)
(26803431.357,118339783.206)
(24553381.156,123617114.389)
(33194571.478,130040238.492)
(25507795.657,122651813.336)
(27866894.320,116453794.433)
(30659113.958,123067274.454)
(19292434.571,123311796.101)
(20637753.831,125490657.702)
(23810505.871,127587482.236)
(30253911.314,127873599.153)
(31942791.643,131938032.379)
(35990767.602,124883119.857)
(21094135.099,128319642.437)
(31435021.489,134867317.985)
(31635264.472,141731460.083)
(28421430.978,130153574.640)
