(48564.383,39629.665)
(184438.622,77980.860)
(273532.705,99815.443)
(207407.745,103134.396)
(107704.506,170991.634)
(169630.573,296237.252)
(254779.333,335120.095)
(240808.228,281551.073)
(103396.429,153394.023)
(13232.929,251751.430)
(142257.498,335613.436)
(256618.250,301451.445)
(292476.393,391599.638)
(234838.118,412221.344)
(348906.866,346627.420)
(333519.439,444424.611)
(188422.266,514276.617)
(432938.326,581615.272)
(203290.768,540831.164)
(396093.558,495549.831)
(324223.308,461035.839)
(371277.673,608780.676)
(527375.395,689684.418)
(368899.120,420119.599)
(579252.596,703704.063)
(450454.617,898771.328)
(596662.155,732493.862)
(405210.961,791897.049)
(288804.961,735139.771)
(306093.206,758179.901)
(535021.184,700357.594)
(218700.929,957032.981)
(645919.973,829537.535)
(351185.883,760741.183)
(671123.411,986392.263)
(398904.333,836905.639)
(425568.704,717368.103)
(412207.170,1046451.368)
(710055.366,946373.722)
(709583.538,773053.880)
(583798.502,934567.757)
(490777.510,1213475.879)
(693309.204,1067054.214)
(561575.147,1171381.992)
(626298.626,1035229.451)
(665624.028,1044636.953)
(689686.250,865076.351)
(773626.619,1262302.627)
(616371.803,1088970.172)
(717157.327,1424848.305)
(802613.376,1136287.262)
(827914.242,1309502.474)
(618999.181,1106109.775)
(665215.324,1060938.507)
(810093.636,1152712.188)
(216518.876,1251818.750)
(664354.667,1294219.510)
(782942.062,1235668.392)
(845686.861,1306503.578)
(865407.003,1249172.161)
(516123.462,1123913.627)
(549696.696,1492981.305)
(831074.388,1257657.959)
(473725.205,1091539.910)
(664736.195,1092163.567)
(316610.776,1374244.417)
(543026.158,1099478.201)
(645472.435,1387512.773)
(750249.677,1470682.414)
(1178783.626,1503594.804)
(663426.248,1165583.888)
(402012.312,1483167.353)
(788258.165,1411827.256)
(617277.924,1554835.240)
(596537.309,1505762.871)
(819505.935,1332574.573)
(1063298.874,1464896.710)
(857644.601,1536102.904)
(999226.772,1650147.104)
(1142502.223,1635562.295)
