(-4622.775,-3956.835)
(-10638.077,-8949.997)
(-24077.085,29002.826)
(-36909.862,24635.455)
(20927.734,25393.401)
(-51769.182,-12114.270)
(-53977.846,51192.280)
(-78422.116,58048.313)
(-42679.487,36061.019)
(-18630.739,85920.146)
(64967.755,30833.326)
(106434.469,364.596)
(111782.405,102282.900)
(103523.849,122951.512)
(261943.892,100134.423)
(-40953.567,199093.395)
(77724.947,222335.967)
(-24059.590,217823.698)
(46535.223,154846.611)
(45165.138,187054.624)
(57796.523,202440.693)
(-23092.837,77945.710)
(-65497.691,162143.472)
(-17000.434,11443.202)
(18599.332,33303.597)
(-29347.646,44151.143)
(-47387.478,48790.958)
(-11480.978,-6216.612)
(-8125.685,-7282.507)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(3842.197,47876.531)
(79502.045,91664.682)
(93194.255,38750.832)
(-1454.263,3127.135)
(-40477.207,70200.491)
(81314.784,124626.177)
(108318.889,93182.275)
(65807.235,131511.245)
(158344.607,131280.213)
(85984.529,157361.675)
(148812.710,240681.693)
(130579.819,205863.814)
(194409.759,279227.954)
(113869.823,187683.173)
(197556.571,387547.526)
(160602.128,331827.379)
(172232.274,396631.421)
(163790.392,265528.637)
(59846.216,329395.003)
(69775.052,281796.683)
(276835.345,397551.872)
(85360.680,336177.729)
(80533.512,403075.820)
(101763.128,278388.354)
(-15833.714,293401.095)
(97932.018,190464.547)
(-42419.163,338266.801)
(57632.385,161084.146)
(-80045.269,249229.581)
(-2689.115,156629.733)
(-33867.179,90302.137)
(-48986.207,101765.205)
(-27322.374,48215.997)
(-40418.113,48797.075)
(-31271.502,-15347.296)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(5152.496,-15241.366)
(141003.231,9542.549)
(102180.778,65467.348)
(-71058.746,35005.616)
(150146.153,78945.382)
(243112.017,100696.790)
(270085.096,131725.212)
(216677.537,161302.859)
(-50512.870,208473.780)
(243034.366,321552.547)
(214141.889,132586.084)
(324686.471,72184.478)
(405174.277,240226.029)
(145508.871,383468.744)
(192579.701,304297.886)
(287747.498,236732.853)
(372039.343,335165.793)
(323444.800,292869.927)
(164002.874,229610.463)
(57115.494,243611.955)
(113941.033,224526.250)
(171838.019,154518.258)
(104588.722,29611.952)
(187150.324,208197.019)
(85323.442,129652.393)
(44742.280,76376.603)
(81027.508,51083.821)
(60881.252,112897.459)
(-12840.046,7379.762)
(0.000,0.000)
(0.000,0.000)
(0.000,0.000)
(27534.619,75956.496)
(84201.513,75905.960)
(31564.736,47620.028)
(33421.558,193233.858)
(61576.792,179036.808)
(127974.281,136070.434)
(170812.789,171045.013)
(75981.031,149868.381)
(6967.889,212554.227)
(100632.998,295151.338)
(114768.826,263906.403)
(136108.996,182121.288)
(95662.763,176083.213)
(5244.977,389468.905)
(212429.258,324401.080)
(507662.261,349417.277)
(419772.446,432151.260)
(215108.295,408957.529)
(241433.297,529367.242)
(342627.620,676463.472)
(337896.129,570651.743)
(314435.733,485281.225)
(442789.565,455423.176)
(275963.080,466079.100)
(558086.872,438236.112)
(575499.117,601467.119)
(391145.205,640127.100)
(289738.029,561162.338)
(486384.344,789076.391)
(671759.332,850058.122)
(709403.999,1007417.881)
(667959.213,849930.247)
(711168.767,885310.798)
(615567.063,946225.673)
(536350.688,1020360.468)
(641375.063,1120430.197)
(620931.620,918645.055)
(740041.984,929898.812)
(586054.777,1094763.234)
(509844.576,1032488.452)
(596843.375,944733.638)
(582055.923,1090185.053)
(587218.227,973711.171)
(737318.297,1215030.590)
(956015.739,1225440.287)
(721500.231,1327645.976)
(873549.610,1125261.614)
(789181.779,1136806.043)
(772135.271,1146110.559)
(605292.610,1146134.552)
(503668.162,1145759.650)
(485090.174,797699.566)
(946041.525,893912.169)
(773230.480,957081.133)
(626474.266,971036.141)
(540743.120,967747.445)
(706284.500,1019586.474)
(548695.023,904392.747)
(671190.630,1109406.778)
(833971.650,1028853.295)
